DATE, ID, HOUR, POWER, PRESSURE
2015-02-27, ID811631, 9, -0.007, 7.78
2015-02-27, ID811631, 10, -0.007, 7.79
2015-02-27, ID811631, 11, -0.007, 7.8
2015-02-27, ID811631, 12, -0.007, 7.793
2015-02-27, ID811631, 13, -0.007, 7.792
2015-02-27, ID811631, 14, -0.007, 7.789
2015-02-27, ID811631, 15, -0.007, 7.794
2015-02-27, ID811631, 16, -0.007, 7.792
2015-02-27, ID811631, 17, -0.007, 7.807
2015-02-27, ID811631, 18, -0.007, 7.838
2015-02-27, ID811631, 19, -0.007, 7.872
2015-02-27, ID811631, 20, -0.007, 7.877
2015-02-27, ID811631, 22, -0.007, 7.863
2015-02-27, ID811631, 23, -0.007, 7.849
2015-02-27, ID811631, 24, -0.007, 7.838
2015-02-27, ID811637, 1, 0.0, 7.762
2015-02-27, ID811637, 2, 0.0, 7.76
2015-02-27, ID811637, 3, 0.0, 7.743
2015-02-27, ID811637, 4, 0.0, 7.726
2015-02-27, ID811637, 5, 0.0, 7.736
2015-02-27, ID811637, 6, 0.0, 7.744
2015-02-27, ID811637, 8, 0.0, 7.776
2015-02-27, ID811637, 9, 0.0, 7.78
2015-02-27, ID811637, 10, 0.0, 7.789
2015-02-27, ID811637, 11, 0.0, 7.799
2015-02-27, ID811637, 12, 0.0, 7.792
2015-02-27, ID811637, 14, 0.0, 7.789
2015-02-27, ID811637, 15, 0.0, 7.794
2015-02-27, ID811637, 16, 0.0, 7.793
2015-02-27, ID811637, 17, 0.0, 7.808
2015-02-27, ID811637, 18, 0.0, 7.838
2015-02-27, ID811637, 19, 0.0, 7.87
2015-02-27, ID811637, 20, 0.0, 7.874
2015-02-27, ID811637, 22, 0.0, 7.861
2015-02-27, ID811637, 23, 0.0, 7.846
2015-02-27, ID811637, 24, 0.0, 7.835
2015-02-27, ID811641, 1, -4.328, 7.764
2015-02-27, ID811641, 2, -4.337, 7.765
2015-02-27, ID811641, 3, -4.808, 7.756
2015-02-27, ID811641, 4, -4.25, 7.744
2015-02-27, ID811641, 5, -4.332, 7.752
2015-02-27, ID811641, 6, -4.423, 7.759
2015-02-27, ID811641, 7, -4.137, 7.758
2015-02-27, ID811641, 8, -4.14, 7.784
2015-02-27, ID811641, 9, -4.251, 7.786
2015-02-27, ID811641, 10, -3.776, 7.793
2015-02-27, ID811641, 11, -3.702, 7.8
2015-02-27, ID811641, 12, -3.711, 7.795
2015-02-27, ID811641, 13, -3.855, 7.796
2015-02-27, ID811641, 14, -3.876, 7.795
2015-02-27, ID811641, 15, -4.419, 7.799
2015-02-27, ID811641, 16, -4.091, 7.8
2015-02-27, ID811641, 17, -4.143, 7.814
2015-02-27, ID811641, 18, -4.051, 7.84
2015-02-27, ID811641, 19, -3.99, 7.864
2015-02-27, ID811641, 20, -4.269, 7.865
2015-02-27, ID811641, 21, -3.715, 7.865
2015-02-27, ID811641, 22, -3.459, 7.853
2015-02-27, ID811641, 23, -3.129, 7.841
2015-02-27, ID811641, 24, -3.048, 7.829
2015-02-27, ID811645, 1, -2.043, 7.934
2015-02-27, ID811645, 2, -2.156, 7.944
2015-02-27, ID811645, 3, -3.142, 7.951
2015-02-27, ID811645, 4, -3.391, 7.951
2015-02-27, ID811645, 5, -4.387, 7.954
2015-02-27, ID811645, 6, -4.097, 7.954
2015-02-27, ID811645, 7, -3.854, 7.958
2015-02-27, ID811645, 8, -4.861, 7.963
2015-02-27, ID811645, 9, -5.358, 7.959
2015-02-27, ID811645, 10, -5.66, 7.956
2015-02-27, ID811645, 11, -4.391, 7.956
2015-02-27, ID811645, 12, -3.637, 7.952
2015-02-27, ID811645, 13, -4.094, 7.957
2015-02-27, ID811645, 14, -3.802, 7.964
2015-02-27, ID811645, 15, -4.884, 7.965
2015-02-27, ID811645, 16, -5.237, 7.971
2015-02-27, ID811645, 17, -4.738, 7.98
2015-02-27, ID811645, 18, -4.289, 7.996
2015-02-27, ID811645, 19, -3.913, 7.996
2015-02-27, ID811645, 20, -3.754, 7.993
2015-02-27, ID811645, 21, -3.588, 7.993
2015-02-27, ID811645, 22, -3.75, 7.985
2015-02-27, ID811645, 23, -4.123, 7.977
2015-02-27, ID811645, 24, -3.746, 7.963
2015-02-27, ID811654, 1, -6.798, 8.017
2015-02-27, ID811654, 2, -6.641, 8.026
2015-02-27, ID811654, 3, -6.375, 8.035
2015-02-27, ID811654, 4, -6.146, 8.037
2015-02-27, ID811654, 5, -6.054, 8.038
2015-02-27, ID811654, 6, -5.849, 8.039
2015-02-27, ID811654, 7, -5.47, 8.038
2015-02-27, ID811654, 8, -5.514, 8.04
2015-02-27, ID811654, 9, -5.527, 8.035
2015-02-27, ID811654, 10, -5.167, 8.037
2015-02-27, ID811654, 11, -5.487, 8.031
2015-02-27, ID811654, 12, -5.561, 8.033
2015-02-27, ID811654, 13, -5.376, 8.037
2015-02-27, ID811654, 14, -5.276, 8.038
2015-02-27, ID811654, 15, -5.462, 8.042
2015-02-27, ID811654, 16, -4.832, 8.045
2015-02-27, ID811654, 17, -4.131, 8.05
2015-02-27, ID811654, 18, -3.564, 8.055
2015-02-27, ID811654, 19, -3.45, 8.054
2015-02-27, ID811654, 20, -3.377, 8.045
2015-02-27, ID811654, 21, -3.5, 8.047
2015-02-27, ID811654, 22, -3.531, 8.042
2015-02-27, ID811654, 23, -3.88, 8.039
2015-02-27, ID811654, 24, -4.478, 8.035
2015-02-27, ID811660, 1, -1.366, 7.985
2015-02-27, ID811660, 2, -1.16, 8.0
2015-02-27, ID811660, 3, -1.108, 8.011
2015-02-27, ID811660, 4, -1.127, 8.014
2015-02-27, ID811660, 5, -1.14, 8.016
2015-02-27, ID811660, 6, -1.053, 8.015
2015-02-27, ID811660, 7, -1.039, 8.018
2015-02-27, ID811660, 8, -1.025, 8.018
2015-02-27, ID811660, 9, -1.039, 8.011
2015-02-27, ID811660, 10, -0.979, 8.008
2015-02-27, ID811660, 11, -0.955, 8.004
2015-02-27, ID811660, 12, -0.994, 8.002
2015-02-27, ID811660, 13, -0.985, 8.008
2015-02-27, ID811660, 14, -1.008, 8.013
2015-02-27, ID811660, 15, -0.942, 8.015
2015-02-27, ID811660, 16, -0.865, 8.02
2015-02-27, ID811660, 17, -0.645, 8.028
2015-02-27, ID811660, 18, -0.48, 8.037
2015-02-27, ID811660, 19, -0.415, 8.034
2015-02-27, ID811660, 20, -0.536, 8.026
2015-02-27, ID811660, 21, -0.523, 8.028
2015-02-27, ID811660, 22, -0.58, 8.021
2015-02-27, ID811660, 23, -0.776, 8.016
2015-02-27, ID811660, 24, -1.029, 8.005
2015-02-27, ID811669, 1, 0.0, 46.645
2015-02-27, ID811669, 2, 0.0, 46.698
2015-02-27, ID811669, 3, 0.0, 46.67
2015-02-27, ID811669, 4, 0.0, 46.742
2015-02-27, ID811669, 5, 0.0, 46.78
2015-02-27, ID811669, 6, 0.0, 46.786
2015-02-27, ID811669, 7, 0.0, 46.736
2015-02-27, ID811669, 8, 0.0, 46.799
2015-02-27, ID811669, 9, 0.0, 46.842
2015-02-27, ID811669, 10, 0.0, 46.947
2015-02-27, ID811669, 11, 0.0, 46.88
2015-02-27, ID811669, 12, 0.0, 46.975
2015-02-27, ID811669, 13, 0.0, 46.953
2015-02-27, ID811669, 14, 0.0, 47.03
2015-02-27, ID811669, 15, 0.0, 46.969
2015-02-27, ID811669, 16, 0.0, 46.989
2015-02-27, ID811669, 17, 0.0, 47.08
2015-02-27, ID811669, 18, 0.0, 47.104
2015-02-27, ID811669, 19, 0.0, 47.106
2015-02-27, ID811669, 20, 0.0, 47.079
2015-02-27, ID811669, 21, 0.0, 46.986
2015-02-27, ID811669, 22, 0.0, 46.972
2015-02-27, ID811669, 23, 0.0, 46.954
2015-02-27, ID811669, 24, 0.0, 46.951
2015-02-27, ID811674, 1, -18.053, 6.609
2015-02-27, ID811674, 2, -15.494, 6.603
2015-02-27, ID811674, 3, -15.414, 6.589
2015-02-27, ID811674, 4, -12.79, 6.602
2015-02-27, ID811674, 5, -11.452, 6.606
2015-02-27, ID811674, 6, -11.644, 6.619
2015-02-27, ID811674, 7, -8.737, 6.638
2015-02-27, ID811674, 8, -6.611, 6.659
2015-02-27, ID811674, 9, -6.273, 6.663
2015-02-27, ID811674, 10, -5.915, 6.669
2015-02-27, ID811674, 11, -5.578, 6.669
2015-02-27, ID811674, 12, -4.54, 6.672
2015-02-27, ID811674, 13, -4.891, 6.662
2015-02-27, ID811674, 14, -4.656, 6.673
2015-02-27, ID811674, 15, -4.771, 6.674
2015-02-27, ID811674, 16, -3.968, 6.672
2015-02-27, ID811674, 17, -3.36, 6.673
2015-02-27, ID811674, 18, -4.523, 6.686
2015-02-27, ID811674, 19, -6.284, 6.688
2015-02-27, ID811674, 20, -4.769, 6.698
2015-02-27, ID811674, 21, -5.108, 6.698
2015-02-27, ID811674, 22, -4.067, 6.701
2015-02-27, ID811674, 23, -4.303, 6.705
2015-02-27, ID811674, 24, -3.366, 6.697
2015-02-27, ID811682, 1, -0.01, 4.659
2015-02-27, ID811682, 2, -0.01, 4.636
2015-02-27, ID811682, 3, -0.01, 4.617
2015-02-27, ID811682, 4, -0.01, 4.629
2015-02-27, ID811682, 5, -0.01, 4.636
2015-02-27, ID811682, 6, -0.01, 4.643
2015-02-27, ID811682, 7, -0.01, 4.647
2015-02-27, ID811682, 8, -0.01, 4.656
2015-02-27, ID811682, 9, -0.01, 4.66
2015-02-27, ID811682, 10, -0.01, 4.662
2015-02-27, ID811682, 11, -0.01, 4.666
2015-02-27, ID811682, 12, -0.01, 4.659
2015-02-27, ID811682, 13, -0.01, 4.659
2015-02-27, ID811682, 14, -0.01, 4.656
2015-02-27, ID811682, 15, -0.01, 4.658
2015-02-27, ID811682, 16, -0.01, 4.666
2015-02-27, ID811682, 17, -0.01, 4.676
2015-02-27, ID811682, 18, -0.01, 4.699
2015-02-27, ID811682, 19, -0.01, 4.719
2015-02-27, ID811682, 20, -0.01, 4.727
2015-02-27, ID811682, 21, -0.01, 4.731
2015-02-27, ID811682, 22, -0.01, 4.724
2015-02-27, ID811682, 23, -0.01, 4.718
2015-02-27, ID811682, 24, -0.01, 4.702
2015-02-27, ID811695, 1, -15.421, 7.994
2015-02-27, ID811695, 2, -15.377, 7.989
2015-02-27, ID811695, 3, -14.812, 7.898
2015-02-27, ID811695, 4, -14.785, 7.912
2015-02-27, ID811695, 5, -14.26, 7.928
2015-02-27, ID811695, 6, -13.912, 7.93
2015-02-27, ID811695, 7, -13.736, 7.924
2015-02-27, ID811695, 8, -13.331, 7.93
2015-02-27, ID811695, 9, -13.603, 7.923
2015-02-27, ID811695, 10, -13.857, 7.913
2015-02-27, ID811695, 11, -13.848, 7.922
2015-02-27, ID811695, 12, -14.59, 7.915
2015-02-27, ID811695, 13, -15.202, 7.903
2015-02-27, ID811695, 14, -15.143, 7.903
2015-02-27, ID811695, 15, -14.952, 7.907
2015-02-27, ID811695, 16, -14.042, 7.921
2015-02-27, ID811695, 17, -12.974, 7.929
2015-02-27, ID811695, 18, -11.362, 7.926
2015-02-27, ID811695, 19, -10.57, 7.933
2015-02-27, ID811695, 20, -10.539, 7.939
2015-02-27, ID811695, 21, -10.462, 7.939
2015-02-27, ID811695, 22, -10.966, 7.927
2015-02-27, ID811695, 23, -11.965, 7.922
2015-02-27, ID811695, 24, -13.651, 7.91
2015-02-27, ID811699, 1, -43.384, 7.987
2015-02-27, ID811699, 2, -41.431, 7.984
2015-02-27, ID811699, 3, -40.494, 7.947
2015-02-27, ID811699, 4, -39.336, 7.959
2015-02-27, ID811699, 5, -42.328, 7.962
2015-02-27, ID811699, 6, -48.066, 7.961
2015-02-27, ID811699, 7, -47.081, 7.962
2015-02-27, ID811699, 8, -43.553, 7.975
2015-02-27, ID811699, 9, -46.093, 7.965
2015-02-27, ID811699, 10, -47.564, 7.96
2015-02-27, ID811699, 11, -47.655, 7.963
2015-02-27, ID811699, 12, -50.053, 7.959
2015-02-27, ID811699, 13, -51.648, 7.953
2015-02-27, ID811699, 14, -51.694, 7.954
2015-02-27, ID811699, 15, -50.032, 7.958
2015-02-27, ID811699, 16, -45.982, 7.967
2015-02-27, ID811699, 17, -36.988, 7.981
2015-02-27, ID811699, 18, -27.657, 7.997
2015-02-27, ID811699, 19, -24.197, 8.002
2015-02-27, ID811699, 20, -24.496, 8.011
2015-02-27, ID811699, 21, -24.65, 8.008
2015-02-27, ID811699, 22, -26.828, 8.003
2015-02-27, ID811699, 23, -31.754, 7.997
2015-02-27, ID811699, 24, -43.899, 7.976
2015-02-27, ID811722, 1, -25.548, 43.869
2015-02-27, ID811722, 2, -25.239, 43.815
2015-02-27, ID811722, 3, -25.136, 43.775
2015-02-27, ID811722, 4, -24.303, 43.813
2015-02-27, ID811722, 5, -23.485, 43.833
2015-02-27, ID811722, 6, -22.765, 43.84
2015-02-27, ID811722, 7, -21.732, 43.854
2015-02-27, ID811722, 8, -20.807, 43.851
2015-02-27, ID811722, 9, -20.085, 43.89
2015-02-27, ID811722, 10, -20.804, 43.892
2015-02-27, ID811722, 11, -19.467, 43.927
2015-02-27, ID811722, 12, -20.6, 43.901
2015-02-27, ID811722, 13, -19.875, 43.89
2015-02-27, ID811722, 14, -20.084, 43.865
2015-02-27, ID811722, 15, -19.882, 43.836
2015-02-27, ID811722, 16, -19.263, 43.877
2015-02-27, ID811722, 17, -16.588, 43.947
2015-02-27, ID811722, 18, -13.086, 43.98
2015-02-27, ID811722, 19, -12.06, 44.037
2015-02-27, ID811722, 20, -11.957, 44.097
2015-02-27, ID811722, 21, -12.163, 44.146
2015-02-27, ID811722, 22, -12.056, 44.154
2015-02-27, ID811722, 23, -13.595, 44.086
2015-02-27, ID811722, 24, -16.677, 44.019
2015-02-27, ID811733, 1, -181.697, 43.483
2015-02-27, ID811733, 2, -181.627, 43.426
2015-02-27, ID811733, 3, -181.518, 43.482
2015-02-27, ID811733, 4, -181.799, 43.52
2015-02-27, ID811733, 5, -181.718, 43.494
2015-02-27, ID811733, 6, -181.839, 43.51
2015-02-27, ID811733, 7, -181.811, 43.52
2015-02-27, ID811733, 8, -181.87, 43.53
2015-02-27, ID811733, 9, -181.803, 43.514
2015-02-27, ID811733, 10, -181.805, 43.499
2015-02-27, ID811733, 11, -182.277, 43.476
2015-02-27, ID811733, 12, -181.774, 43.494
2015-02-27, ID811733, 13, -181.852, 43.461
2015-02-27, ID811733, 14, -181.8, 43.453
2015-02-27, ID811733, 15, -181.754, 43.461
2015-02-27, ID811733, 16, -181.752, 43.462
2015-02-27, ID811733, 17, -158.123, 43.488
2015-02-27, ID811733, 18, -117.419, 43.852
2015-02-27, ID811733, 19, -109.411, 43.889
2015-02-27, ID811733, 20, -109.707, 43.937
2015-02-27, ID811733, 21, -112.986, 43.98
2015-02-27, ID811733, 22, -121.572, 43.946
2015-02-27, ID811733, 23, -141.772, 43.814
2015-02-27, ID811733, 24, -176.549, 43.552
2015-02-27, ID811737, 1, -99.21, 43.423
2015-02-27, ID811737, 2, -99.205, 43.366
2015-02-27, ID811737, 3, -99.178, 43.421
2015-02-27, ID811737, 4, -99.206, 43.46
2015-02-27, ID811737, 5, -99.268, 43.434
2015-02-27, ID811737, 6, -99.271, 43.448
2015-02-27, ID811737, 7, -99.279, 43.458
2015-02-27, ID811737, 8, -99.346, 43.469
2015-02-27, ID811737, 9, -99.443, 43.452
2015-02-27, ID811737, 10, -99.392, 43.438
2015-02-27, ID811737, 11, -99.423, 43.415
2015-02-27, ID811737, 12, -99.298, 43.432
2015-02-27, ID811737, 13, -99.38, 43.4
2015-02-27, ID811737, 14, -99.367, 43.392
2015-02-27, ID811737, 15, -99.438, 43.4
2015-02-27, ID811737, 16, -99.411, 43.401
2015-02-27, ID811737, 17, -99.252, 43.416
2015-02-27, ID811737, 18, -99.349, 43.744
2015-02-27, ID811737, 19, -99.298, 43.774
2015-02-27, ID811737, 20, -99.347, 43.822
2015-02-27, ID811737, 21, -99.291, 43.865
2015-02-27, ID811737, 22, -99.395, 43.836
2015-02-27, ID811737, 23, -99.288, 43.717
2015-02-27, ID811737, 24, -99.294, 43.481
2015-02-27, ID811741, 1, -21.531, 43.915
2015-02-27, ID811741, 2, -19.79, 43.89
2015-02-27, ID811741, 3, -19.412, 43.865
2015-02-27, ID811741, 4, -19.169, 43.888
2015-02-27, ID811741, 5, -17.646, 43.903
2015-02-27, ID811741, 6, -16.479, 43.927
2015-02-27, ID811741, 7, -15.369, 43.946
2015-02-27, ID811741, 8, -15.029, 43.947
2015-02-27, ID811741, 9, -14.357, 43.972
2015-02-27, ID811741, 10, -14.729, 43.971
2015-02-27, ID811741, 11, -15.028, 43.991
2015-02-27, ID811741, 12, -15.335, 43.975
2015-02-27, ID811741, 13, -16.223, 43.958
2015-02-27, ID811741, 14, -16.492, 43.947
2015-02-27, ID811741, 15, -16.904, 43.908
2015-02-27, ID811741, 16, -16.238, 43.936
2015-02-27, ID811741, 17, -13.639, 44.017
2015-02-27, ID811741, 18, -10.071, 44.049
2015-02-27, ID811741, 19, -9.483, 44.084
2015-02-27, ID811741, 20, -9.411, 44.118
2015-02-27, ID811741, 21, -9.584, 44.137
2015-02-27, ID811741, 22, -9.825, 44.135
2015-02-27, ID811741, 23, -11.478, 44.071
2015-02-27, ID811741, 24, -14.557, 44.0
2015-02-27, ID811746, 1, -5.017, 43.921
2015-02-27, ID811746, 2, -4.626, 43.897
2015-02-27, ID811746, 3, -4.603, 43.872
2015-02-27, ID811746, 4, -4.563, 43.895
2015-02-27, ID811746, 5, -4.481, 43.91
2015-02-27, ID811746, 6, -4.305, 43.934
2015-02-27, ID811746, 7, -3.842, 43.953
2015-02-27, ID811746, 8, -3.914, 43.953
2015-02-27, ID811746, 9, -3.656, 43.979
2015-02-27, ID811746, 10, -3.863, 43.977
2015-02-27, ID811746, 11, -3.708, 43.998
2015-02-27, ID811746, 12, -3.78, 43.981
2015-02-27, ID811746, 13, -4.048, 43.964
2015-02-27, ID811746, 14, -4.11, 43.953
2015-02-27, ID811746, 15, -4.059, 43.914
2015-02-27, ID811746, 16, -3.688, 43.943
2015-02-27, ID811746, 17, -2.73, 44.024
2015-02-27, ID811746, 18, -1.969, 44.055
2015-02-27, ID811746, 19, -1.958, 44.09
2015-02-27, ID811746, 20, -1.979, 44.124
2015-02-27, ID811746, 21, -2.071, 44.143
2015-02-27, ID811746, 22, -2.194, 44.141
2015-02-27, ID811746, 23, -2.532, 44.077
2015-02-27, ID811746, 24, -3.51, 44.006
2015-02-27, ID811753, 1, -12.58, 43.72
2015-02-27, ID811753, 2, -12.802, 43.681
2015-02-27, ID811753, 3, -12.811, 43.638
2015-02-27, ID811753, 4, -12.33, 43.664
2015-02-27, ID811753, 5, -11.598, 43.687
2015-02-27, ID811753, 6, -11.218, 43.715
2015-02-27, ID811753, 7, -10.435, 43.739
2015-02-27, ID811753, 8, -9.764, 43.751
2015-02-27, ID811753, 9, -9.815, 43.784
2015-02-27, ID811753, 10, -9.713, 43.799
2015-02-27, ID811753, 11, -9.619, 43.82
2015-02-27, ID811753, 12, -9.763, 43.804
2015-02-27, ID811753, 13, -9.96, 43.787
2015-02-27, ID811753, 14, -10.147, 43.776
2015-02-27, ID811753, 15, -10.003, 43.736
2015-02-27, ID811753, 16, -9.325, 43.759
2015-02-27, ID811753, 17, -8.132, 43.843
2015-02-27, ID811753, 18, -6.288, 43.9
2015-02-27, ID811753, 19, -5.813, 43.943
2015-02-27, ID811753, 20, -5.946, 43.993
2015-02-27, ID811753, 21, -6.139, 44.027
2015-02-27, ID811753, 22, -6.518, 44.026
2015-02-27, ID811753, 23, -7.247, 43.958
2015-02-27, ID811753, 24, -9.018, 43.882
2015-02-27, ID811765, 1, -163.822, 37.807
2015-02-27, ID811765, 2, -181.564, 38.309
2015-02-27, ID811765, 3, -144.967, 38.044
2015-02-27, ID811765, 4, -165.162, 37.742
2015-02-27, ID811765, 5, -156.804, 38.16
2015-02-27, ID811765, 6, -129.532, 38.693
2015-02-27, ID811765, 7, -164.316, 37.712
2015-02-27, ID811765, 8, -53.565, 38.643
2015-02-27, ID811765, 9, -75.479, 39.199
2015-02-27, ID811765, 10, -134.617, 38.22
2015-02-27, ID811765, 11, -154.015, 38.095
2015-02-27, ID811765, 12, -143.279, 37.875
2015-02-27, ID811765, 13, -133.298, 38.218
2015-02-27, ID811765, 14, -29.722, 39.307
2015-02-27, ID811765, 15, -76.685, 39.224
2015-02-27, ID811765, 16, -51.608, 39.45
2015-02-27, ID811765, 17, -96.506, 39.174
2015-02-27, ID811765, 18, -118.849, 39.03
2015-02-27, ID811765, 19, -69.654, 39.183
2015-02-27, ID811765, 20, -53.104, 39.698
2015-02-27, ID811765, 21, -31.623, 39.801
2015-02-27, ID811765, 22, -42.051, 39.871
2015-02-27, ID811765, 23, -44.226, 39.687
2015-02-27, ID811765, 24, -118.413, 39.403
2015-02-27, ID811770, 1, 0.0, 38.719
2015-02-27, ID811770, 2, 0.0, 38.943
2015-02-27, ID811770, 3, 0.0, 38.765
2015-02-27, ID811770, 4, 0.0, 38.624
2015-02-27, ID811770, 5, 0.0, 38.835
2015-02-27, ID811770, 6, 0.0, 39.147
2015-02-27, ID811770, 7, 0.0, 38.627
2015-02-27, ID811770, 8, 0.0, 39.153
2015-02-27, ID811770, 9, 0.0, 39.514
2015-02-27, ID811770, 10, 0.0, 38.906
2015-02-27, ID811770, 11, 0.0, 38.874
2015-02-27, ID811770, 12, 0.0, 38.696
2015-02-27, ID811770, 13, 0.0, 38.845
2015-02-27, ID811770, 14, 0.0, 39.518
2015-02-27, ID811770, 15, 0.0, 39.465
2015-02-27, ID811770, 16, 0.0, 39.652
2015-02-27, ID811770, 17, 0.0, 39.536
2015-02-27, ID811770, 18, 0.0, 39.487
2015-02-27, ID811770, 19, 0.0, 39.558
2015-02-27, ID811770, 20, 0.0, 39.893
2015-02-27, ID811770, 21, 0.0, 39.926
2015-02-27, ID811770, 22, 0.0, 40.011
2015-02-27, ID811770, 23, 0.0, 39.835
2015-02-27, ID811770, 24, 0.0, 39.664
2015-02-27, ID811786, 1, 0.0, 8.298
2015-02-27, ID811786, 2, 0.0, 8.249
2015-02-27, ID811786, 3, 0.0, 8.217
2015-02-27, ID811786, 5, 0.0, 8.221
2015-02-27, ID811786, 6, 0.0, 8.214
2015-02-27, ID811786, 7, 0.0, 8.216
2015-02-27, ID811786, 8, 0.0, 8.236
2015-02-27, ID811786, 9, 0.0, 8.266
2015-02-27, ID811786, 10, 0.0, 8.27
2015-02-27, ID811786, 11, 0.0, 8.261
2015-02-27, ID811786, 12, 0.0, 8.235
2015-02-27, ID811786, 13, 0.0, 8.261
2015-02-27, ID811786, 14, 0.0, 8.26
2015-02-27, ID811786, 15, 0.0, 8.278
2015-02-27, ID811786, 16, 0.0, 8.267
2015-02-27, ID811786, 17, 0.0, 8.269
2015-02-27, ID811786, 18, 0.0, 8.29
2015-02-27, ID811786, 19, 0.0, 8.341
2015-02-27, ID811786, 20, 0.0, 8.373
2015-02-27, ID811786, 21, 0.0, 8.398
2015-02-27, ID811786, 22, 0.0, 8.361
2015-02-27, ID811786, 23, -0.446, 8.365
2015-02-27, ID811786, 24, 0.0, 8.319
2015-02-27, ID811793, 1, -40.066, 8.641
2015-02-27, ID811793, 2, -38.861, 8.623
2015-02-27, ID811793, 3, -38.288, 8.619
2015-02-27, ID811793, 4, -36.866, 8.619
2015-02-27, ID811793, 5, -35.667, 8.617
2015-02-27, ID811793, 6, -35.578, 8.602
2015-02-27, ID811793, 7, -34.068, 8.596
2015-02-27, ID811793, 8, -32.854, 8.613
2015-02-27, ID811793, 9, -30.807, 8.632
2015-02-27, ID811793, 10, -32.772, 8.634
2015-02-27, ID811793, 11, -32.873, 8.623
2015-02-27, ID811793, 12, -34.495, 8.618
2015-02-27, ID811793, 13, -36.149, 8.625
2015-02-27, ID811793, 14, -35.107, 8.63
2015-02-27, ID811793, 15, -34.085, 8.637
2015-02-27, ID811793, 16, -32.143, 8.619
2015-02-27, ID811793, 17, -26.987, 8.615
2015-02-27, ID811793, 18, -21.808, 8.624
2015-02-27, ID811793, 19, -18.874, 8.657
2015-02-27, ID811793, 20, -18.566, 8.678
2015-02-27, ID811793, 21, -18.812, 8.7
2015-02-27, ID811793, 22, -21.344, 8.669
2015-02-27, ID811793, 23, -24.803, 8.67
2015-02-27, ID811793, 24, -31.801, 8.636
2015-02-27, ID811806, 1, 0.0, 51.072
2015-02-27, ID811806, 2, 0.0, 51.145
2015-02-27, ID811806, 3, 0.0, 50.89
2015-02-27, ID811806, 4, 0.0, 50.054
2015-02-27, ID811806, 5, 0.0, 50.158
2015-02-27, ID811806, 6, 0.0, 50.101
2015-02-27, ID811806, 7, 0.0, 50.274
2015-02-27, ID811806, 8, 0.0, 50.952
2015-02-27, ID811806, 9, 0.0, 51.092
2015-02-27, ID811806, 10, 0.0, 50.894
2015-02-27, ID811806, 11, 0.0, 50.693
2015-02-27, ID811806, 12, 0.0, 50.643
2015-02-27, ID811806, 13, 0.0, 50.773
2015-02-27, ID811806, 14, 0.0, 50.785
2015-02-27, ID811806, 15, 0.0, 50.773
2015-02-27, ID811806, 16, 0.0, 50.897
2015-02-27, ID811806, 17, 0.0, 50.893
2015-02-27, ID811806, 18, 0.0, 51.24
2015-02-27, ID811806, 19, 0.0, 51.476
2015-02-27, ID811806, 20, 0.0, 51.69
2015-02-27, ID811806, 21, 0.0, 51.689
2015-02-27, ID811806, 22, 0.0, 51.514
2015-02-27, ID811806, 23, 0.0, 51.503
2015-02-27, ID811806, 24, 0.0, 51.448
2015-02-27, ID811816, 1, -205.335, 30.366
2015-02-27, ID811816, 2, -200.492, 30.376
2015-02-27, ID811816, 3, -195.167, 30.367
2015-02-27, ID811816, 4, -190.694, 30.368
2015-02-27, ID811816, 5, -184.586, 30.38
2015-02-27, ID811816, 6, -177.874, 30.414
2015-02-27, ID811816, 7, -172.957, 30.387
2015-02-27, ID811816, 8, -160.246, 30.413
2015-02-27, ID811816, 9, -162.444, 30.446
2015-02-27, ID811816, 10, -170.224, 30.417
2015-02-27, ID811816, 11, -171.856, 30.43
2015-02-27, ID811816, 12, -179.775, 30.373
2015-02-27, ID811816, 13, -187.692, 30.421
2015-02-27, ID811816, 14, -188.114, 30.379
2015-02-27, ID811816, 15, -183.452, 30.385
2015-02-27, ID811816, 16, -175.182, 30.393
2015-02-27, ID811816, 17, -147.967, 30.471
2015-02-27, ID811816, 18, -119.55, 30.433
2015-02-27, ID811816, 19, -108.159, 30.48
2015-02-27, ID811816, 20, -108.685, 30.456
2015-02-27, ID811816, 21, -109.906, 30.476
2015-02-27, ID811816, 22, -121.895, 30.438
2015-02-27, ID811816, 23, -138.045, 30.474
2015-02-27, ID811816, 24, -163.368, 30.41
2015-02-27, ID811822, 1, -54.591, 16.482
2015-02-27, ID811822, 2, -54.656, 16.328
2015-02-27, ID811822, 3, -54.816, 16.171
2015-02-27, ID811822, 4, -54.849, 16.119
2015-02-27, ID811822, 5, -54.911, 16.105
2015-02-27, ID811822, 6, -54.935, 16.105
2015-02-27, ID811822, 7, -54.931, 16.12
2015-02-27, ID811822, 8, -54.958, 16.127
2015-02-27, ID811822, 9, -54.974, 16.069
2015-02-27, ID811822, 10, -54.944, 16.142
2015-02-27, ID811822, 11, -54.945, 16.18
2015-02-27, ID811822, 12, -54.955, 16.175
2015-02-27, ID811822, 13, -54.986, 16.195
2015-02-27, ID811822, 14, -54.959, 16.16
2015-02-27, ID811822, 15, -54.99, 16.142
2015-02-27, ID811822, 16, -55.053, 16.121
2015-02-27, ID811822, 17, -55.174, 16.083
2015-02-27, ID811822, 18, -47.19, 15.958
2015-02-27, ID811822, 19, -41.637, 15.861
2015-02-27, ID811822, 20, -41.059, 15.932
